,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Seating_Capacity,Compression_Ratio,Turbocharger,max_power,max_power_rpm,max_torque,max_torque_rpm
226,Jaguar,Xe,Se Petrol,4633000,1997.0,4.0,4.0,RWD (Rear Wheel Drive),BS 6,"Front, Transverse",Injection,61.0,Petrol,11.0,1639.0,8,125.0,5.0,10.5,False,183.87475,5500.0,365.0,2750.0
227,Jaguar,Xf,2.0 Prestige,5436329,1999.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,74.0,Petrol,13.12,1730.0,8,,5.0,10.0,False,181.668253,5500.0,340.0,1875.0
228,Jaguar,Xf,2.0 Portfolio,6073446,1999.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,82.0,Petrol,13.12,1871.0,8,100.0,5.0,10.0,False,181.668253,5500.0,340.0,1875.0
229,Jaguar,Xf,2.0 Portfolio Diesel,6138811,1999.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,83.0,Diesel,19.33,1871.0,8,100.0,5.0,15.5,False,132.38982000000001,5500.0,430.0,1875.0
230,Jaguar,Xf,2.0 Prestige Diesel,5506622,1999.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,66.0,Diesel,19.33,1729.0,8,,5.0,15.5,False,132.38982000000001,5500.0,430.0,1875.0
231,Jaguar,Xf,2.0 Pure Diesel,4977080,1999.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,66.0,Diesel,19.33,1687.0,8,,5.0,15.5,False,132.38982000000001,5500.0,430.0,1875.0
232,Audi,A3 Cabriolet,40 Tfsi,5038000,1395.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,50.0,Petrol,19.2,1430.0,7,160.0,4.0,,False,110.3636,5100.0,250.0,1250.0
233,Audi,A6,Premium Plus 45 Tfsi,5442200,1984.0,4.0,16.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,73.0,Petrol,14.11,1780.0,7,,5.0,,True,180.197255,5750.0,370.0,3050.0
234,Audi,A6,Technology 45 Tfsi,5942200,1984.0,4.0,16.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,73.0,Petrol,14.11,1780.0,7,,5.0,,True,180.197255,5750.0,370.0,3050.0
235,Bmw,X3,Xdrive 20D Luxury Line,5930000,1995.0,4.0,4.0,4WD,BS IV,"Front, Longitudinal",Injection,67.0,Diesel,18.56,1785.0,8,212.0,5.0,,True,139.74481,4000.0,400.0,2125.0
236,Bmw,X3,Xdrive 30I Luxury Line,5880000,1998.0,4.0,4.0,4WD,BS IV,"Front, Longitudinal",Injection,67.0,Petrol,18.56,1785.0,8,212.0,5.0,,True,184.9336,5200.0,350.0,1450.0
237,Bmw,X3,Xdrive20D Xline,5600000,1995.0,4.0,4.0,4WD,BS IV,"Front, Longitudinal",Injection,67.0,Diesel,18.56,1785.0,8,212.0,5.0,,True,139.74481,4000.0,400.0,2125.0
238,Audi,S5,Sportback,7243000,2995.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,58.0,Petrol,13.57,1790.0,7,,5.0,,True,244.921167,5900.0,500.0,2935.0
239,Jeep,Grand Cherokee,Limited,7882867,2987.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,93.5,Diesel,12.8,2432.0,,206.0,5.0,,True,176.51976,3600.0,570.0,2000.0
240,Jeep,Grand Cherokee,Summit,8931819,2987.0,6.0,,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,93.5,Diesel,12.8,2455.0,,,5.0,,True,176.51976,3600.0,570.0,2000.0
241,Jeep,Grand Cherokee,Srt,11400000,6417.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,93.5,Petrol,12.8,2458.0,8,210.0,5.0,,True,348.9876,6250.0,624.0,4100.0
242,Jeep,Grand Cherokee,Summit Petrol,7515000,3604.0,6.0,,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,93.5,Petrol,8.61,2455.0,,,5.0,,True,210.352714,6350.0,347.0,4300.0
243,,Mercedes-Benz E-Class Cabriolet,E400,7711338,2996.0,6.0,4.0,,BS IV,"Front, Longitudinal",Injection,80.0,Petrol,10.0,1640.0,,,4.0,10.3,False,245.656666,6000.0,480.0,2800.0
244,Bmw,M2 Competition,Coupe,8180000,2979.0,6.0,4.0,RWD (Rear Wheel Drive),BS 6,"Front, Longitudinal",Injection,52.0,Petrol,9.9,1625.0,7,,4.0,,False,305.737,6115.0,550.0,3790.0
245,Porsche,718,Boxster,8995000,1988.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,54.0,Petrol,7.4,1440.0,,,2.0,,True,220.6497,6500.0,380.0,3225.0
246,Porsche,718,Cayman,8595000,1988.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,54.0,Petrol,7.4,1440.0,,,2.0,,True,220.6497,6500.0,380.0,3225.0
247,,Mercedes-Benz Gls,350 Cdi,8820000,2987.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,100.0,Diesel,11.6,2535.0,7,307.0,5.0,17.7,False,189.758742,3600.0,619.0,2000.0
248,,Mercedes-Benz Gls,63 Amg,19199181,5461.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,80.0,Petrol,12.0,2580.0,7,307.0,7.0,17.7,False,409.67294300000003,5500.0,760.0,5250.0
249,,Mercedes-Benz Gls,400 4Matic,8776900,2996.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,80.0,Petrol,12.0,2580.0,7,307.0,7.0,17.7,False,244.921167,5250.0,480.0,5250.0
250,,Mercedes-Benz Gls,Grand Edition Petrol,8690000,2996.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,80.0,Petrol,12.0,2580.0,7,307.0,7.0,17.7,False,244.921167,5250.0,480.0,5250.0
251,,Mercedes-Benz Gls,Grand Edition Diesel,8690000,2987.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,100.0,Diesel,11.6,2535.0,7,307.0,5.0,17.7,False,189.758742,3600.0,619.0,2000.0
252,Lexus,Rx 450H,450Hl Luxury,9900000,3456.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,65.0,Petrol,18.0,2195.0,,,5.0,13.0,False,192.700738,6000.0,335.0,4600.0
253,Audi,Rs5,Coupe,11141200,2894.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,58.0,Petrol,10.8,1770.0,7,160.0,4.0,,False,330.97455,6200.0,600.0,3450.0
254,,Mercedes-Benz S-Class,S 350 D,13558438,2987.0,6.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,90.0,Diesel,13.5,2132.0,7,140.0,5.0,15.8,False,189.758742,3600.0,620.0,2000.0
255,,Mercedes-Benz S-Class,S 450,13976653,2996.0,6.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,70.0,Petrol,7.8,2113.0,7,109.0,5.0,10.5,False,244.921167,6000.0,480.0,2800.0
256,,Mercedes-Benz S-Class,Amg S 63 Coupe,25500000,3982.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,80.0,Petrol,14.0,2080.0,7,140.0,4.0,10.5,False,330.97455,5750.0,900.0,3625.0
257,Maserati,Granturismo,Sport,17229579,4691.0,8.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,86.0,Petrol,10.0,1880.0,6,100.0,4.0,11.25,False,338.32954,7000.0,520.0,4750.0
258,Maserati,Quattroporte,Granlusso,17900000,2987.0,6.0,4.0,RWD (Rear Wheel Drive),BS 6,"Front, Longitudinal",Injection,70.0,Diesel,7.9,1925.0,6,100.0,4.0,16.5,True,202.262225,7000.0,600.0,2300.0
259,,Mercedes-Benz Maybach,S650,27308312,5980.0,12.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,80.0,Petrol,7.8,2200.0,7,,4.0,,True,463.36437,4800.0,1000.0,3300.0
260,,Mercedes-Benz Maybach,S560,19890000,4663.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,80.0,Petrol,7.8,2200.0,9,,4.0,,True,333.181047,5500.0,700.0,2650.0
261,Porsche,Panamera,Turbo,21263000,3996.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,90.0,Petrol,10.63,2045.0,7,215.0,4.0,10.1,False,404.52445,6000.0,770.0,3230.0
262,Lexus,Lx 450D,V8,23290000,4461.0,,8.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,93.0,Diesel,18.0,2660.0,6,,7.0,,False,191.965239,6000.0,650.0,2100.0
263,,Mercedes-Benz S-Class Cabriolet,S500,23491293,4663.0,8.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,80.0,Petrol,7.8,2115.0,,,4.0,10.5,False,334.652045,5500.0,700.0,2650.0
264,Audi,R8,V10 Plus,27245000,5204.0,10.0,4.0,AWD (All Wheel Drive),BS IV,"Mid, Longitudinal",Injection,75.0,Petrol,6.71,1670.0,7,110.0,2.0,,False,448.65439000000003,8250.0,560.0,6500.0
265,Lamborghini,Urus,V8,30000000,3996.0,8.0,8.0,AWD (All Wheel Drive),BS IV,,Injection,75.0,Petrol,7.8,2200.0,,,5.0,,False,478.07435,6000.0,850.0,3375.0
266,Bentley,Continental Gt,Coupe,33791059,5998.0,12.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,90.0,Petrol,8.6,2320.0,8,142.0,4.0,,True,433.94441,6000.0,720.0,1800.0
267,Ferrari,Portofino,V8 Convertible,35000000,3855.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,92.0,Petrol,9.0,1730.0,7,119.0,2.0,9.4,False,411.87944,7500.0,755.0,4750.0
268,Bentley,Bentayga,W12,45941557,5950.0,12.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",PGM - Fi,85.0,Petrol,19.0,2422.0,8,,5.0,,True,447.183392,6000.0,900.0,1350.0
269,Bentley,Bentayga,V8,37542069,3996.0,12.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",PGM - Fi,85.0,Petrol,8.77,2428.0,8,,5.0,,True,404.52445,6000.0,770.0,1350.0
270,Ferrari,458 Speciale,Coupe,42531500,4497.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,86.0,Petrol,9.0,1395.0,7,113.0,2.0,,False,444.976895,9000.0,540.0,6000.0
271,,Rolls-Royce Ghost Series Ii,6.6,46709733,6593.0,12.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,82.5,Petrol,17.3,2490.0,8,150.0,5.0,,False,414.085937,5250.0,780.0,1700.0
272,,Rolls-Royce Ghost Series Ii,Ewb,53247201,6592.0,12.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,82.5,Petrol,7.29,2490.0,8,150.0,5.0,10.0,False,425.04900000000004,5250.0,780.0,3250.0
273,,Rolls-Royce Wraith,Coupe,50025840,6592.0,12.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,83.0,Petrol,10.2,2360.0,8,,4.0,10.0,False,459.686875,5600.0,800.0,3500.0
274,Bentley,Mulsanne,Sedan,52571294,6752.0,8.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,90.0,Petrol,9.5,2685.0,8,142.0,4.0,7.8,True,376.575488,4200.0,1020.0,1750.0
275,,Rolls-Royce Cullinan,Suv,69500000,6750.0,12.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Transverse",Injection,,Petrol,22.15,2753.0,8,,5.0,,True,563.0,5000.0,850.0,1600.0
276,,Rolls-Royce Phantom Coupe,6.8 L,77312661,6749.0,12.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,100.0,Petrol,22.8,2629.0,8,164.0,4.0,,False,338.32954,5350.0,720.0,3500.0
277,Bugatti,Chiron,W16,192142937,7993.0,16.0,4.0,RWD (Rear Wheel Drive),BS 6,"Mid, Transverse",PGM - Fi,,Petrol,5.95,1995.0,7,,2.0,,True,1102.8903,6700.0,1600.0,4000.0
278,Maruti Suzuki,Alto,Std,294800,796.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,22.05,730.0,5,160.0,5.0,10.3,False,35.303952,6000.0,69.0,3500.0
279,Maruti Suzuki,Alto,Std (O),299900,796.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,22.05,732.0,5,160.0,5.0,,False,35.303952,6000.0,69.0,3500.0
280,Maruti Suzuki,Alto,Lxi,352900,796.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,22.05,755.0,5,160.0,5.0,10.3,False,35.0479,6000.0,69.0,3500.0
281,Maruti Suzuki,Alto,Lxi (O),357200,796.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,22.05,757.0,5,160.0,5.0,,False,35.303952,6000.0,69.0,3500.0
282,Maruti Suzuki,Alto,Vxi,376100,796.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,22.05,762.0,5,160.0,5.0,,False,35.303952,6000.0,69.0,3500.0
283,Maruti Suzuki,Alto,Lxi Cng (Cng +,405570,796.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,CNG + Petrol,22.05,755.0,5,160.0,5.0,10.3,False,35.0479,6000.0,69.0,3500.0
284,Maruti Suzuki,Alto,Lxi (O) Cng (Cng +,409190,796.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,CNG + Petrol,22.05,757.0,5,160.0,5.0,,False,35.303952,6000.0,69.0,3500.0
285,Maruti Suzuki,Alto,Vxi Plus,389600,796.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,22.05,762.0,5,160.0,5.0,,False,35.303952,6000.0,69.0,3500.0
286,Maruti Suzuki,S-Presso,Std,370500,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,27.0,Petrol,21.4,726.0,5,,5.0,11.0,False,49.278433,5500.0,90.0,3500.0
287,Maruti Suzuki,S-Presso,Std (O),376500,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,27.0,Petrol,21.4,726.0,5,,5.0,11.0,False,49.278433,5500.0,90.0,3500.0
288,Maruti Suzuki,S-Presso,Lxi,409000,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,27.0,Petrol,21.4,726.0,5,,5.0,11.0,False,49.278433,5500.0,90.0,3500.0
289,Maruti Suzuki,S-Presso,Lxi (O),415000,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,27.0,Petrol,21.4,726.0,5,,5.0,11.0,False,49.278433,5500.0,90.0,3500.0
290,Maruti Suzuki,S-Presso,Vxi,432500,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,27.0,Petrol,21.7,726.0,5,,5.0,11.0,False,49.278433,5500.0,90.0,3500.0
291,Maruti Suzuki,S-Presso,Vxi (O),438500,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,27.0,Petrol,21.7,726.0,5,,5.0,11.0,False,49.278433,5500.0,90.0,3500.0
292,Maruti Suzuki,S-Presso,Vxi Ags,475500,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,27.0,Petrol,21.7,726.0,5,,5.0,11.0,False,49.278433,5500.0,90.0,3500.0
293,Maruti Suzuki,S-Presso,Vxi+,456000,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,27.0,Petrol,21.7,726.0,5,,5.0,11.0,False,49.278433,5500.0,90.0,3500.0
294,Maruti Suzuki,S-Presso,Vxi (O) Ags,481500,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,27.0,Petrol,21.7,726.0,5,,5.0,11.0,False,49.278433,5500.0,90.0,3500.0
295,Maruti Suzuki,S-Presso,Vxi+ Ags,499000,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,27.0,Petrol,21.7,726.0,5,,5.0,11.0,False,49.278433,5500.0,90.0,3500.0
296,Maruti Suzuki,Celerio,Lxi,426289,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.1,810.0,5,165.0,5.0,,False,50.013932000000004,6000.0,90.0,3500.0
297,Maruti Suzuki,Celerio,Vxi,465138,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.1,810.0,5,165.0,5.0,11.0,False,50.013932000000004,6000.0,90.0,3500.0
298,Maruti Suzuki,Celerio,Vxi At,508138,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.1,810.0,5,165.0,5.0,11.0,False,50.013932000000004,6000.0,90.0,3500.0
299,Maruti Suzuki,Celerio,Zxi,490924,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.1,810.0,5,165.0,5.0,,False,50.013932000000004,6000.0,90.0,3500.0
300,Maruti Suzuki,Celerio,Zxi (Opt),531279,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.1,810.0,5,165.0,5.0,11.0,False,50.013932000000004,6000.0,90.0,3500.0
301,Maruti Suzuki,Celerio,Zxi Ags,533924,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.1,830.0,5,165.0,5.0,11.0,False,50.013932000000004,6000.0,90.0,3500.0
302,Maruti Suzuki,Celerio,Lxi Mt (O),434659,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.1,830.0,5,165.0,5.0,,False,50.013932000000004,6000.0,90.0,3500.0
303,Maruti Suzuki,Celerio,Vxi (O) Mt,472257,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.1,810.0,5,165.0,5.0,11.0,False,50.013932000000004,6000.0,90.0,3500.0
304,Maruti Suzuki,Celerio,Vxi (O) Ags,515257,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.1,810.0,5,165.0,5.0,11.0,False,50.013932000000004,6000.0,90.0,3500.0
305,Maruti Suzuki,Celerio,Zxi (O) Ags,543279,998.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.1,830.0,5,165.0,5.0,11.0,False,50.013932000000004,6000.0,90.0,3500.0
306,Hyundai,Grand I10 Prime,Era T Vtvt,460369,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,43.0,Petrol,19.77,1003.0,5,165.0,5.0,,False,61.046417,6000.0,114.0,4000.0
307,Hyundai,Grand I10 Prime,Era T+ Vtvt,477511,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,43.0,Petrol,19.77,1003.0,5,165.0,5.0,,False,61.046417,6000.0,114.0,4000.0
308,Maruti Suzuki,Swift,Lxi,519000,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,20.4,855.0,5,163.0,5.0,11.0,False,61.046417,6000.0,113.0,4200.0
309,Maruti Suzuki,Swift,Vxi,619000,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,20.4,863.0,5,163.0,5.0,11.0,False,61.046417,6000.0,113.0,4200.0
310,Maruti Suzuki,Swift,Vxi Amt,666000,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,20.4,863.0,5,163.0,5.0,11.0,False,61.046417,6000.0,113.0,4200.0
311,Maruti Suzuki,Swift,Zxi,678000,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,20.4,871.0,5,163.0,5.0,11.0,False,61.046417,6000.0,113.0,4200.0
312,Maruti Suzuki,Swift,Zxi Amt,725000,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,20.4,871.0,5,163.0,5.0,11.0,False,61.046417,6000.0,113.0,4200.0
313,Maruti Suzuki,Swift,Zxi Plus,758000,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,20.4,880.0,5,163.0,5.0,11.0,False,61.046417,6000.0,113.0,4200.0
314,Maruti Suzuki,Swift,Ldi,599000,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,25.2,955.0,5,163.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
315,Maruti Suzuki,Swift,Vdi,698000,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,25.2,965.0,5,165.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
316,Maruti Suzuki,Swift,Vdi Amt,745000,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,25.2,965.0,5,165.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
317,Maruti Suzuki,Swift,Zdi,757000,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,25.2,975.0,5,163.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
318,Maruti Suzuki,Swift,Zdi Amt,804000,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,25.2,975.0,5,163.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
319,Maruti Suzuki,Swift,Zdi Plus,838000,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,25.2,985.0,5,163.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
320,Maruti Suzuki,Swift,Zxi Plus Amt,802000,1197.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,37.0,Petrol,20.4,880.0,5,163.0,5.0,11.0,False,61.046417,6000.0,113.0,4200.0
321,Maruti Suzuki,Swift,Zdi Plus Amt,884000,1248.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,37.0,Diesel,25.2,985.0,5,163.0,5.0,17.6,True,55.162425,4000.0,190.0,2000.0
322,Icml,Extreme,Ld Di Non Ac 9 Seater Bsiii,642478,1994.0,4.0,4.0,RWD (Rear Wheel Drive),BS III,"Front, Longitudinal",Injection,50.0,Diesel,11.12,1710.0,5,170.0,9.0,19.5,True,74.57959860000001,3600.0,240.0,2250.0
323,Icml,Extreme,Ld Crdfi Non Ac 9 Seater Bsiv,589678,1994.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,50.0,Diesel,11.12,1738.0,5,170.0,9.0,17.01,True,89.730878,4000.0,270.0,2500.0
324,Icml,Extreme,Ld Di Ps Ac 9 Seater Bsiii,689761,1994.0,4.0,4.0,RWD (Rear Wheel Drive),BS III,"Front, Longitudinal",Injection,50.0,Diesel,11.12,1710.0,5,170.0,9.0,17.01,True,89.730878,4000.0,270.0,2500.0
325,Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiii,788177,1994.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,50.0,Diesel,11.12,1738.0,5,170.0,9.0,17.01,True,89.730878,4000.0,270.0,2500.0
326,Icml,Extreme,Sd Di 9 Seater Bsiii,2650777,1994.0,4.0,4.0,RWD (Rear Wheel Drive),BS III,"Front, Longitudinal",Injection,50.0,Diesel,11.12,1710.0,5,170.0,9.0,19.5,True,74.57959860000001,3600.0,240.0,2250.0
327,Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiv,628072,1994.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,50.0,Diesel,11.12,1738.0,5,170.0,9.0,17.01,True,89.730878,4000.0,270.0,2500.0
328,Icml,Extreme,Vd Crdfi 7 Seater Bsiii,900967,1994.0,4.0,4.0,RWD (Rear Wheel Drive),BS III,"Front, Longitudinal",Injection,50.0,Diesel,11.12,1710.0,5,170.0,7.0,17.01,True,89.730878,4000.0,270.0,2500.0
329,Icml,Extreme,Vd Di 7 Seater Bsiii,1465148,1994.0,4.0,4.0,RWD (Rear Wheel Drive),BS III,"Front, Longitudinal",Injection,50.0,Diesel,11.12,1710.0,5,170.0,7.0,19.5,True,74.57959860000001,3600.0,240.0,2250.0
330,Icml,Extreme,Sd Crdfi 9 Seater Bsiv,552890,1994.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,50.0,Diesel,11.12,1710.0,5,170.0,9.0,17.01,True,89.730878,4000.0,270.0,2500.0
331,Icml,Extreme,Vd Crdfi 7 Seater Bsiv,927689,1994.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,50.0,Diesel,11.12,1710.0,5,170.0,7.0,17.01,True,89.730878,4000.0,270.0,2500.0
332,Icml,Extreme,Sd Crdfi 9 Seater Bsiii,835275,1994.0,4.0,4.0,RWD (Rear Wheel Drive),BS III,"Front, Longitudinal",Injection,50.0,Diesel,11.12,1710.0,5,170.0,9.0,17.01,True,89.730878,4000.0,270.0,2500.0
333,Tata,Tigor,Revotron Xe,575000,1199.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.0,992.0,5,165.0,5.0,,False,63.252914000000004,6000.0,113.0,3300.0
334,Tata,Tigor,Revotron Xm,610000,1199.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.0,992.0,5,165.0,5.0,,False,63.252914000000004,6000.0,113.0,3300.0
335,Tata,Tigor,Revotron Xz,650000,1199.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.0,992.0,5,170.0,5.0,10.8,False,63.252914000000004,6000.0,113.0,3300.0
336,Tata,Tigor,Revotron Xz Plus,699000,1199.0,3.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,35.0,Petrol,23.0,992.0,5,170.0,5.0,10.8,False,63.252914000000004,6000.0,113.0,3300.0
